HOLE_NAME,START_DATE,OIL,WATER,WATER_INJECTION,STEAM_INJECTION
PGKYPWDW-43H1,10/1/2015 0:00,0,0,75.14763079,0
PGKYPWDW-43H1,11/1/2015 0:00,0,0,64.9531164,0
PGKYPWDW-43H1,12/1/2015 0:00,0,0,69.405576,0
PGKYPWDW-43H1,1/1/2016 0:00,0,0,55.27769843,0
PGKYPWDW-43H1,2/1/2016 0:00,0,0,73.77535081,0
PGKYPWDW-43H1,3/1/2016 0:00,0,0,61.36888253,0
PGKYPWDW-43H1,4/1/2016 0:00,0,0,55.53485358,0
PGKYPWDW-43H1,5/1/2016 0:00,0,0,68.93153536,0
PGKYPWDW-43H1,6/1/2016 0:00,0,0,64.90306227,0
PGKYPWDW-43H1,7/1/2016 0:00,0,0,66.722953,0
PGKYPWDW-43H1,8/1/2016 0:00,0,0,60.61606657,0
PGKYPWDW-43H1,9/1/2016 0:00,0,0,30.23802117,0
PGKYPWDW-43H1,10/1/2016 0:00,0,0,55.37113438,0
PGKYPWDW-43H1,11/1/2016 0:00,0,0,54.19110185,0
PGKYPWDW-43H1,12/1/2016 0:00,0,0,43.07493607,0
PGKYPWDW-43H1,1/1/2017 0:00,0,0,69.45994473,0
PGKYPWDW-43H1,2/1/2017 0:00,0,0,64.11233438,0
PGKYPWDW-43H1,3/1/2017 0:00,0,0,64.50774548,0
PGKYPWDW-43H1,4/1/2017 0:00,0,0,73.62436323,0
PGKYPWDW-43H1,5/1/2017 0:00,0,0,81.96779442,0
PGKYPWDW-43H1,6/1/2017 0:00,0,0,74.82297449,0
PGKYPWDW-43H1,7/1/2017 0:00,0,0,67.13055345,0
PGKYPWDW-43H1,8/1/2017 0:00,0,0,79.59928877,0
PGKYPWDW-43H1,9/1/2017 0:00,0,0,75.41838991,0
PGKYPWDW-43H1,10/1/2017 0:00,0,0,66.18952171,0
PGKYPWDW-43H1,11/1/2017 0:00,0,0,69.27045579,0
PGKYPWDW-43H1,12/1/2017 0:00,0,0,52.01114205,0
PGKYPWDW-43H1,1/1/2018 0:00,0,0,51.48230829,0
PGKYPWDW-43H1,2/1/2018 0:00,0,0,42.28126105,0
PGKYPWDW-43H1,3/1/2018 0:00,0,0,45.99811596,0
PGKYPWDW-43H1,4/1/2018 0:00,0,0,45.91840187,0
PGKYPWDW-43H1,5/1/2018 0:00,0,0,61.26757185,0
PGKYPWDW-43H1,6/1/2018 0:00,0,0,61.62733441,0
PGKYPWDW-44H1,11/1/2012 0:00,0,0,0,0
PGKYPWDW-44H1,8/1/2013 0:00,0,0,79.35623272,0
PGKYPWDW-44H1,9/1/2013 0:00,0,0,65.85522239,0
PGKYPWDW-44H1,10/1/2013 0:00,0,0,61.59555252,0
PGKYPWDW-44H1,11/1/2013 0:00,0,0,62.58925543,0
PGKYPWDW-44H1,12/1/2013 0:00,0,0,75.76242656,0
PGKYPWDW-44H1,1/1/2014 0:00,0,0,70.5943792,0
PGKYPWDW-44H1,2/1/2014 0:00,0,0,13.09223104,0
PGKYPWDW-44H1,3/1/2014 0:00,0,0,71.0128251,0
PGKYPWDW-44H1,4/1/2014 0:00,0,0,140.4705064,0
PGKYPWDW-44H1,5/1/2014 0:00,0,0,100.9948228,0
PGKYPWDW-44H1,6/1/2014 0:00,0,0,100.4280536,0
PGKYPWDW-44H1,7/1/2014 0:00,0,0,103.5055218,0
PGKYPWDW-44H1,8/1/2014 0:00,0,0,106.6329735,0
PGKYPWDW-44H1,9/1/2014 0:00,0,0,72.31644865,0
PGKYPWDW-44H1,10/1/2014 0:00,0,0,13.54910757,0
PGKYPWDW-44H1,11/1/2014 0:00,0,0,22.78514319,0
PGKYPWDW-44H1,12/1/2014 0:00,0,0,121.1274745,0
PGKYPWDW-44H1,1/1/2015 0:00,0,0,66.31709726,0
PGKYPWDW-44H1,2/1/2015 0:00,0,0,95.48075834,0
PGKYPWDW-44H1,3/1/2015 0:00,0,0,85.40662848,0
PGKYPWDW-44H1,4/1/2015 0:00,0,0,56.98281597,0
PGKYPWDW-44H1,5/1/2015 0:00,0,0,73.00610163,0
PGKYPWDW-44H1,6/1/2015 0:00,0,0,49.54705495,0
PGKYPWDW-44H1,7/1/2015 0:00,0,0,42.64550326,0
PGKYPWDW-44H1,8/1/2015 0:00,0,0,28.17007605,0
PGKYPWDW-44H1,9/1/2015 0:00,0,0,49.77330054,0
PGKYPWDW-44H1,10/1/2015 0:00,0,0,79.3104932,0
PGKYPWDW-44H1,11/1/2015 0:00,0,0,64.47285141,0
PGKYPWDW-44H1,12/1/2015 0:00,0,0,69.39305658,0
PGKYPWDW-44H1,1/1/2016 0:00,0,0,51.96853828,0
PGKYPWDW-44H1,2/1/2016 0:00,0,0,72.07751859,0
PGKYPWDW-44H1,3/1/2016 0:00,0,0,78.62994097,0
PGKYPWDW-44H1,4/1/2016 0:00,0,0,57.74569934,0
PGKYPWDW-44H1,5/1/2016 0:00,0,0,69.15603626,0
PGKYPWDW-44H1,6/1/2016 0:00,0,0,70.69708093,0
PGKYPWDW-44H1,7/1/2016 0:00,0,0,70.63969434,0
PGKYPWDW-44H1,8/1/2016 0:00,0,0,61.33255026,0
PGKYPWDW-44H1,9/1/2016 0:00,0,0,8.553125689,0
PGKYPWDW-44H1,10/1/2016 0:00,0,0,42.94290446,0
PGKYPWDW-44H1,11/1/2016 0:00,0,0,53.58078572,0
PGKYPWDW-44H1,12/1/2016 0:00,0,0,40.18608441,0
PGKYPWDW-44H1,1/1/2017 0:00,0,0,71.87876386,0
PGKYPWDW-44H1,2/1/2017 0:00,0,0,58.14702828,0
PGKYPWDW-44H1,3/1/2017 0:00,0,0,64.06727859,0
PGKYPWDW-44H1,4/1/2017 0:00,0,0,76.29434892,0
PGKYPWDW-44H1,5/1/2017 0:00,0,0,82.38268019,0
PGKYPWDW-44H1,6/1/2017 0:00,0,0,74.45833147,0
PGKYPWDW-44H1,7/1/2017 0:00,0,0,67.43762125,0
PGKYPWDW-44H1,8/1/2017 0:00,0,0,76.88153593,0
PGKYPWDW-44H1,9/1/2017 0:00,0,0,76.68139016,0
PGKYPWDW-44H1,10/1/2017 0:00,0,0,63.53396519,0
PGKYPWDW-44H1,11/1/2017 0:00,0,0,68.99472192,0
PGKYPWDW-44H1,12/1/2017 0:00,0,0,52.61051842,0
PGKYPWDW-44H1,1/1/2018 0:00,0,0,52.30392215,0
PGKYPWDW-44H1,2/1/2018 0:00,0,0,45.50122913,0
PGKYPWDW-44H1,3/1/2018 0:00,0,0,47.34601725,0
PGKYPWDW-44H1,4/1/2018 0:00,0,0,47.90861338,0
PGKYPWDW-44H1,5/1/2018 0:00,0,0,60.86728029,0
PGKYPWDW-44H1,6/1/2018 0:00,0,0,63.76907577,0
PGKYPWDW-5H1,11/1/2012 0:00,0,0,0,0
PGKYPWDW-5H1,8/1/2013 0:00,0,0,73.02882993,0
PGKYPWDW-5H1,9/1/2013 0:00,0,0,68.20974683,0
PGKYPWDW-5H1,10/1/2013 0:00,0,0,78.64437014,0
PGKYPWDW-5H1,11/1/2013 0:00,0,0,59.71412563,0
PGKYPWDW-5H1,12/1/2013 0:00,0,0,52.49586311,0
PGKYPWDW-5H1,1/1/2014 0:00,0,0,60.56872381,0
PGKYPWDW-5H1,2/1/2014 0:00,0,0,13.80885619,0
PGKYPWDW-5H1,3/1/2014 0:00,0,0,73.18865891,0
PGKYPWDW-5H1,4/1/2014 0:00,0,0,83.85044732,0
PGKYPWDW-5H1,5/1/2014 0:00,0,0,97.06608076,0
PGKYPWDW-5H1,6/1/2014 0:00,0,0,96.80777034,0
PGKYPWDW-5H1,7/1/2014 0:00,0,0,102.8503621,0
PGKYPWDW-5H1,8/1/2014 0:00,0,0,107.7311464,0
PGKYPWDW-5H1,9/1/2014 0:00,0,0,111.8794382,0
PGKYPWDW-5H1,10/1/2014 0:00,0,0,73.55082634,0
PGKYPWDW-5H1,11/1/2014 0:00,0,0,84.05238496,0
PGKYPWDW-5H1,12/1/2014 0:00,0,0,120.7877525,0
PGKYPWDW-5H1,1/1/2015 0:00,0,0,102.697064,0
PGKYPWDW-5H1,2/1/2015 0:00,0,0,95.39939386,0
PGKYPWDW-5H1,3/1/2015 0:00,0,0,97.72840791,0
PGKYPWDW-5H1,4/1/2015 0:00,0,0,62.65279565,0
PGKYPWDW-5H1,5/1/2015 0:00,0,0,71.18130687,0
PGKYPWDW-5H1,6/1/2015 0:00,0,0,55.50021885,0
PGKYPWDW-5H1,7/1/2015 0:00,0,0,57.52053828,0
PGKYPWDW-5H1,8/1/2015 0:00,0,0,52.70341209,0
PGKYPWDW-5H1,9/1/2015 0:00,0,0,62.12804072,0
PGKYPWDW-5H1,10/1/2015 0:00,0,0,70.35195973,0
PGKYPWDW-5H1,11/1/2015 0:00,0,0,79.26878536,0
PGKYPWDW-5H1,12/1/2015 0:00,0,0,71.08805954,0
PGKYPWDW-5H1,1/1/2016 0:00,0,0,53.99081461,0
PGKYPWDW-5H1,2/1/2016 0:00,0,0,73.04134935,0
PGKYPWDW-5H1,3/1/2016 0:00,0,0,60.73682834,0
PGKYPWDW-5H1,4/1/2016 0:00,0,0,58.50054292,0
PGKYPWDW-5H1,5/1/2016 0:00,0,0,67.66106118,0
PGKYPWDW-5H1,6/1/2016 0:00,0,0,60.86763395,0
PGKYPWDW-5H1,7/1/2016 0:00,0,0,71.16334114,0
PGKYPWDW-5H1,8/1/2016 0:00,0,0,60.65400208,0
PGKYPWDW-5H1,9/1/2016 0:00,0,0,29.62617253,0
PGKYPWDW-5H1,10/1/2016 0:00,0,0,57.65129673,0
PGKYPWDW-5H1,11/1/2016 0:00,0,0,52.12968758,0
PGKYPWDW-5H1,12/1/2016 0:00,0,0,36.14400735,0
PGKYPWDW-5H1,1/1/2017 0:00,0,0,69.40279391,0
PGKYPWDW-5H1,2/1/2017 0:00,0,0,63.74349464,0
PGKYPWDW-5H1,3/1/2017 0:00,0,0,63.93138034,0
PGKYPWDW-5H1,4/1/2017 0:00,0,0,74.81281277,0
PGKYPWDW-5H1,5/1/2017 0:00,0,0,80.85170292,0
PGKYPWDW-5H1,6/1/2017 0:00,0,0,73.95420649,0
PGKYPWDW-5H1,7/1/2017 0:00,0,0,65.93510151,0
PGKYPWDW-5H1,8/1/2017 0:00,0,0,77.46238072,0
PGKYPWDW-5H1,9/1/2017 0:00,0,0,73.03187137,0
PGKYPWDW-5H1,10/1/2017 0:00,0,0,66.77057869,0
PGKYPWDW-5H1,11/1/2017 0:00,0,0,69.31329534,0
PGKYPWDW-5H1,12/1/2017 0:00,0,0,49.24359443,0
PGKYPWDW-5H1,1/1/2018 0:00,0,0,51.97157972,0
PGKYPWDW-5H1,2/1/2018 0:00,0,0,43.63411353,0
PGKYPWDW-5H1,3/1/2018 0:00,0,0,56.38551439,0
PGKYPWDW-5H1,4/1/2018 0:00,0,0,46.50129786,0
PGKYPWDW-5H1,5/1/2018 0:00,0,0,50.97676868,0
PGKYPWDW-5H1,6/1/2018 0:00,0,0,62.34440752,0
PGKYPWDW-9H1,11/1/2012 0:00,0,0,0,0
PGKYPWDW-9H1,8/1/2013 0:00,0,0,59.61373445,0
PGKYPWDW-9H1,9/1/2013 0:00,0,0,68.3603336,0
PGKYPWDW-9H1,10/1/2013 0:00,0,0,75.52625502,0
PGKYPWDW-9H1,11/1/2013 0:00,0,0,58.58872118,0
PGKYPWDW-9H1,12/1/2013 0:00,0,0,74.81413309,0
PGKYPWDW-9H1,1/1/2014 0:00,0,0,64.78694519,0
PGKYPWDW-9H1,2/1/2014 0:00,0,0,13.53571579,0
PGKYPWDW-9H1,3/1/2014 0:00,0,0,71.60859417,0
PGKYPWDW-9H1,4/1/2014 0:00,0,0,83.53215683,0
PGKYPWDW-9H1,5/1/2014 0:00,0,0,93.72612895,0
PGKYPWDW-9H1,6/1/2014 0:00,0,0,96.71136369,0
PGKYPWDW-9H1,7/1/2014 0:00,0,0,103.2041361,0
PGKYPWDW-9H1,8/1/2014 0:00,0,0,105.0028782,0
PGKYPWDW-9H1,9/1/2014 0:00,0,0,101.9362082,0
PGKYPWDW-9H1,10/1/2014 0:00,0,0,63.38264753,0
PGKYPWDW-9H1,11/1/2014 0:00,0,0,89.73613365,0
PGKYPWDW-9H1,12/1/2014 0:00,0,0,126.5328015,0
PGKYPWDW-9H1,1/1/2015 0:00,0,0,113.6388773,0
PGKYPWDW-9H1,2/1/2015 0:00,0,0,96.49075301,0
PGKYPWDW-9H1,3/1/2015 0:00,0,0,97.03036149,0
PGKYPWDW-9H1,4/1/2015 0:00,0,0,56.80629442,0
PGKYPWDW-9H1,5/1/2015 0:00,0,0,46.91099667,0
PGKYPWDW-9H1,6/1/2015 0:00,0,0,78.73752316,0
PGKYPWDW-9H1,7/1/2015 0:00,0,0,63.08996174,0
PGKYPWDW-9H1,8/1/2015 0:00,0,0,50.31722363,0
PGKYPWDW-9H1,9/1/2015 0:00,0,0,74.2383338,0
PGKYPWDW-9H1,10/1/2015 0:00,0,0,73.73458605,0
PGKYPWDW-9H1,11/1/2015 0:00,0,0,30.530872,0
PGKYPWDW-9H1,12/1/2015 0:00,0,0,71.00782676,0
PGKYPWDW-9H1,1/1/2016 0:00,0,0,50.29980017,0
PGKYPWDW-9H1,2/1/2016 0:00,0,0,73.68858718,0
PGKYPWDW-9H1,3/1/2016 0:00,0,0,66.3776196,0
PGKYPWDW-9H1,4/1/2016 0:00,0,0,58.14533073,0
PGKYPWDW-9H1,5/1/2016 0:00,0,0,70.74475378,0
PGKYPWDW-9H1,6/1/2016 0:00,0,0,57.44688351,0
PGKYPWDW-9H1,7/1/2016 0:00,0,0,69.92021636,0
PGKYPWDW-9H1,8/1/2016 0:00,0,0,62.48950083,0
PGKYPWDW-9H1,9/1/2016 0:00,0,0,29.71029553,0
PGKYPWDW-9H1,10/1/2016 0:00,0,0,54.21229764,0
PGKYPWDW-9H1,11/1/2016 0:00,0,0,38.91384195,0
PGKYPWDW-9H1,12/1/2016 0:00,0,0,35.36744928,0
PGKYPWDW-9H1,1/1/2017 0:00,0,0,67.36589979,0
PGKYPWDW-9H1,2/1/2017 0:00,0,0,65.88325553,0
PGKYPWDW-9H1,3/1/2017 0:00,0,0,64.46087426,0
PGKYPWDW-9H1,4/1/2017 0:00,0,0,76.0195817,0
PGKYPWDW-9H1,5/1/2017 0:00,0,0,78.43510004,0
PGKYPWDW-9H1,6/1/2017 0:00,0,0,73.38889899,0
PGKYPWDW-9H1,7/1/2017 0:00,0,0,65.36550299,0
PGKYPWDW-9H1,8/1/2017 0:00,0,0,82.05620845,0
PGKYPWDW-9H1,9/1/2017 0:00,0,0,73.10418225,0
PGKYPWDW-9H1,10/1/2017 0:00,0,0,65.43823826,0
PGKYPWDW-9H1,11/1/2017 0:00,0,0,69.4310864,0
PGKYPWDW-9H1,12/1/2017 0:00,0,0,45.9531309,0
PGKYPWDW-9H1,1/1/2018 0:00,0,0,49.79984833,0
PGKYPWDW-9H1,2/1/2018 0:00,0,0,43.41171099,0
PGKYPWDW-9H1,3/1/2018 0:00,0,0,45.13644465,0
PGKYPWDW-9H1,4/1/2018 0:00,0,0,46.505471,0
PGKYPWDW-9H1,5/1/2018 0:00,0,0,57.75739356,0
PGKYPWDW-9H1,6/1/2018 0:00,0,0,58.9909932,0
PGKYP-100H3,3/1/2013 0:00,0,0,0,0
PGKYP-100H3,10/1/2013 0:00,0,0,0,0
PGKYP-100H3,11/1/2013 0:00,0,0,0,0
PGKYP-100H3,12/1/2013 0:00,90.57908765,54.25036289,0,0
PGKYP-100H3,1/1/2014 0:00,262.3423486,21.06014692,0,0
PGKYP-100H3,2/1/2014 0:00,166.9466291,26.68759687,0,0
PGKYP-100H3,3/1/2014 0:00,49.21447762,9.307511104,0,0
PGKYP-100H3,4/1/2014 0:00,45.50471734,8.447409499,0,0
PGKYP-100H3,5/1/2014 0:00,78.03639801,18.10524493,0,0
PGKYP-100H3,6/1/2014 0:00,162.3374456,38.38059628,0,0
PGKYP-100H3,7/1/2014 0:00,167.0059589,37.1379597,0,0
PGKYP-100H3,8/1/2014 0:00,137.3783482,27.21814549,0,0
PGKYP-100H3,9/1/2014 0:00,127.1373662,18.80353285,0,0
PGKYP-100H3,10/1/2014 0:00,74.33776206,15.75516774,0,0
PGKYP-100H3,11/1/2014 0:00,110.5309976,27.06137017,0,0
PGKYP-100H3,12/1/2014 0:00,125.1578523,14.99941401,0,0
PGKYP-100H3,1/1/2015 0:00,123.993505,12.68965953,0,0
PGKYP-100H3,2/1/2015 0:00,102.615002,38.16942886,0,0
PGKYP-100H3,3/1/2015 0:00,138.3750063,53.62158213,0,0
PGKYP-100H3,4/1/2015 0:00,120.0175847,25.74913137,0,0
PGKYP-100H3,5/1/2015 0:00,189.5617877,41.8910327,0,0
PGKYP-100H3,6/1/2015 0:00,152.7655719,22.83873488,0,0
PGKYP-100H3,7/1/2015 0:00,132.3390236,40.71764979,0,0
PGKYP-100H3,8/1/2015 0:00,147.4788339,40.54235295,0,0
PGKYP-100H3,9/1/2015 0:00,86.79289905,49.59517347,0,0
PGKYP-100H3,10/1/2015 0:00,103.8160183,53.61156879,0,0
PGKYP-100H3,11/1/2015 0:00,115.5931888,53.91608843,0,0
PGKYP-100H3,12/1/2015 0:00,119.1053891,49.89809287,0,0
PGKYP-100H3,1/1/2016 0:00,105.029189,54.23705402,0,0
PGKYP-100H3,2/1/2016 0:00,84.99364059,49.16510682,0,0
PGKYP-100H3,3/1/2016 0:00,7.661577901,42.99281706,0,0
PGKYP-100H3,4/1/2016 0:00,140.4987246,20.90044047,0,0
PGKYP-100H3,5/1/2016 0:00,194.4694742,3.784409035,0,0
PGKYP-100H3,6/1/2016 0:00,199.6622734,6.336749377,0,0
PGKYP-100H3,7/1/2016 0:00,123.0236277,2.992024232,0,0
PGKYP-100H3,8/1/2016 0:00,190.631166,5.952503271,0,0
PGKYP-100H3,9/1/2016 0:00,172.4169187,4.599799172,0,0
PGKYP-100H3,10/1/2016 0:00,109.9090647,4.938747587,0,0
PGKYP-100H3,11/1/2016 0:00,52.77405937,3.059075589,0,0
PGKYP-100H3,12/1/2016 0:00,74.10868312,1.656589977,0,0
PGKYP-100H3,1/1/2017 0:00,74.42119458,5.688559849,0,0
PGKYP-100H3,2/1/2017 0:00,58.48352218,5.871540975,0,0
PGKYP-100H3,3/1/2017 0:00,78.99824112,3.835220402,0,0
PGKYP-100H3,4/1/2017 0:00,36.89015459,8.185208905,0,0
PGKYP-100H3,5/1/2017 0:00,53.97940185,12.58211118,0,0
PGKYP-100H3,6/1/2017 0:00,65.20962576,7.888373559,0,0
PGKYP-100H3,7/1/2017 0:00,83.15606497,8.528070761,0,0
PGKYP-100H3,8/1/2017 0:00,45.08281657,6.937565664,0,0
PGKYP-100H3,9/1/2017 0:00,111.438249,12.49541339,0,0
PGKYP-100H3,10/1/2017 0:00,98.01323466,13.14834024,0,0
PGKYP-100H3,11/1/2017 0:00,89.45202753,5.704752308,0,0
PGKYP-100H3,12/1/2017 0:00,44.21326425,6.025179211,0,0
PGKYP-100H3,1/1/2018 0:00,70.966058,18.58357208,0,0
PGKYP-100H3,2/1/2018 0:00,68.74180868,18.76175251,0,0
PGKYP-100H3,3/1/2018 0:00,82.94758666,10.40940637,0,0
PGKYP-100H3,4/1/2018 0:00,52.43703316,17.88415924,0,0
PGKYP-100H3,5/1/2018 0:00,83.88120692,10.60758179,0,0
PGKYP-100H3,6/1/2018 0:00,69.89029344,18.75565261,0,0
PGKYP-101H1,3/1/2013 0:00,0,0,0,0
PGKYP-101H1,7/1/2013 0:00,0,0,0,0
PGKYP-101H1,8/1/2013 0:00,0,61.24864236,0,0
PGKYP-101H1,9/1/2013 0:00,0,62.52244387,0,0
PGKYP-101H1,10/1/2013 0:00,0,69.32677823,0,0
PGKYP-101H1,11/1/2013 0:00,0,42.80224671,0,0
PGKYP-101H1,12/1/2013 0:00,0,64.85515616,0,0
PGKYP-101H1,1/1/2014 0:00,0,75.72571489,0,0
PGKYP-101H1,2/1/2014 0:00,0,63.237558,0,0
PGKYP-101H1,3/1/2014 0:00,10.49519367,50.12383666,0,0
PGKYP-101H1,4/1/2014 0:00,26.08203745,58.47122366,0,0
PGKYP-101H1,5/1/2014 0:00,28.4888083,65.28393945,0,0
PGKYP-101H1,6/1/2014 0:00,141.1810173,56.1412999,0,0
PGKYP-101H1,7/1/2014 0:00,145.2051431,52.99798233,0,0
PGKYP-101H1,8/1/2014 0:00,160.0967158,54.20989759,0,0
PGKYP-101H1,9/1/2014 0:00,166.4602484,50.04769091,0,0
PGKYP-101H1,10/1/2014 0:00,145.3592357,27.0407731,0,0
PGKYP-101H1,11/1/2014 0:00,161.6094196,28.35264749,0,0
PGKYP-101H1,12/1/2014 0:00,101.3756684,21.61265518,0,0
PGKYP-101H1,1/1/2015 0:00,102.5330115,20.50852592,0,0
PGKYP-101H1,2/1/2015 0:00,86.55846395,25.22249619,0,0
PGKYP-101H1,3/1/2015 0:00,96.22551255,41.00551749,0,0
PGKYP-101H1,4/1/2015 0:00,124.6685875,28.25574624,0,0
PGKYP-101H1,5/1/2015 0:00,183.2816876,16.7751976,0,0
PGKYP-101H1,6/1/2015 0:00,146.9252951,17.54780923,0,0
PGKYP-101H1,7/1/2015 0:00,162.9791551,16.28939214,0,0
PGKYP-101H1,8/1/2015 0:00,155.4817641,38.4444947,0,0
PGKYP-101H1,9/1/2015 0:00,98.14219457,18.69299001,0,0
PGKYP-101H1,10/1/2015 0:00,135.4377694,14.42378952,0,0
PGKYP-101H1,11/1/2015 0:00,157.756485,6.184933189,0,0
PGKYP-101H1,12/1/2015 0:00,147.5192111,11.06913025,0,0
PGKYP-101H1,1/1/2016 0:00,104.0743501,21.73137347,0,0
PGKYP-101H1,2/1/2016 0:00,89.50641318,17.81392326,0,0
PGKYP-101H1,3/1/2016 0:00,101.2411464,10.41453979,0,0
PGKYP-101H1,4/1/2016 0:00,107.4264836,23.0572697,0,0
PGKYP-101H1,5/1/2016 0:00,109.3969332,41.08505384,0,0
PGKYP-101H1,6/1/2016 0:00,104.2595497,25.20497285,0,0
PGKYP-101H1,7/1/2016 0:00,-44.41844646,-30.28842271,0,0
PGKYP-101H1,8/1/2016 0:00,-70.79136471,-47.13235112,0,0
PGKYP-101H1,9/1/2016 0:00,48.30949223,3.229159786,0,0
PGKYP-101H1,10/1/2016 0:00,97.79260199,8.508804586,0,0
PGKYP-101H1,11/1/2016 0:00,53.31812183,4.980813124,0,0
PGKYP-101H1,12/1/2016 0:00,6.053287221,0.2946172,0,0
PGKYP-101H1,1/1/2017 0:00,0,0,0,0
PGKYP-101H1,2/1/2017 0:00,43.78188719,2.992499548,0,0
PGKYP-101H1,3/1/2017 0:00,116.9524179,13.64827846,0,0
PGKYP-101H1,4/1/2017 0:00,105.1115915,13.07293915,0,0
PGKYP-101H1,5/1/2017 0:00,115.7192646,21.95336226,0,0
PGKYP-101H1,6/1/2017 0:00,61.59277429,8.868888755,0,0
PGKYP-101H1,7/1/2017 0:00,108.3351771,13.34055836,0,0
PGKYP-101H1,8/1/2017 0:00,111.0107861,40.27166003,0,0
PGKYP-101H1,9/1/2017 0:00,139.0348443,52.33016222,0,0
PGKYP-101H1,10/1/2017 0:00,171.370201,36.51057321,0,0
PGKYP-101H1,11/1/2017 0:00,171.4233506,25.36341178,0,0
PGKYP-101H1,12/1/2017 0:00,91.75208715,29.00611303,0,0
PGKYP-101H1,1/1/2018 0:00,91.76053341,21.17284454,0,0
PGKYP-101H1,2/1/2018 0:00,78.56892412,9.988956965,0,0
PGKYP-101H1,3/1/2018 0:00,106.0344995,5.934504608,0,0
PGKYP-101H1,4/1/2018 0:00,124.6238841,22.02456472,0,0
PGKYP-101H1,5/1/2018 0:00,61.11195574,24.11361377,0,0
PGKYP-101H1,6/1/2018 0:00,52.41911062,28.19189534,0,0
PGKYP-102H1,3/1/2013 0:00,0,0,0,0
PGKYP-102H1,7/1/2013 0:00,0,0,0,0
PGKYP-102H1,8/1/2013 0:00,0,68.30956858,0,0
PGKYP-102H1,9/1/2013 0:00,0,63.92220433,0,0
PGKYP-102H1,10/1/2013 0:00,0,70.87887773,0,0
PGKYP-102H1,11/1/2013 0:00,0,58.98897042,0,0
PGKYP-102H1,12/1/2013 0:00,0,74.38410151,0,0
PGKYP-102H1,1/1/2014 0:00,3.763115902,80.21389383,0,0
PGKYP-102H1,2/1/2014 0:00,1.693989274,61.58412096,0,0
PGKYP-102H1,3/1/2014 0:00,0.723905911,36.41974017,0,0
PGKYP-102H1,4/1/2014 0:00,0,55.81317286,0,0
PGKYP-102H1,5/1/2014 0:00,0,62.49132646,0,0
PGKYP-102H1,6/1/2014 0:00,78.50011804,61.12819708,0,0
PGKYP-102H1,7/1/2014 0:00,84.82100736,58.65686656,0,0
PGKYP-102H1,8/1/2014 0:00,107.8108912,39.68118981,0,0
PGKYP-102H1,9/1/2014 0:00,127.5448465,32.26608919,0,0
PGKYP-102H1,10/1/2014 0:00,136.1600273,21.73623755,0,0
PGKYP-102H1,11/1/2014 0:00,104.3106393,34.96905743,0,0
PGKYP-102H1,12/1/2014 0:00,118.3783931,46.00274489,0,0
PGKYP-102H1,1/1/2015 0:00,118.0323026,47.46870114,0,0
PGKYP-102H1,2/1/2015 0:00,110.3876172,52.83409309,0,0
PGKYP-102H1,3/1/2015 0:00,140.8874584,59.48962161,0,0
PGKYP-102H1,4/1/2015 0:00,139.254653,27.98584551,0,0
PGKYP-102H1,5/1/2015 0:00,145.6896697,20.92411125,0,0
PGKYP-102H1,6/1/2015 0:00,85.98576662,9.900215317,0,0
PGKYP-102H1,7/1/2015 0:00,75.18094558,2.938028242,0,0
PGKYP-102H1,8/1/2015 0:00,99.07746288,9.70807642,0,0
PGKYP-102H1,9/1/2015 0:00,154.4082656,6.573647273,0,0
PGKYP-102H1,10/1/2015 0:00,106.3729677,9.709486527,0,0
PGKYP-102H1,11/1/2015 0:00,92.50194985,24.41813341,0,0
PGKYP-102H1,12/1/2015 0:00,107.704798,48.42402455,0,0
PGKYP-102H1,1/1/2016 0:00,66.05795944,61.10821793,0,0
PGKYP-102H1,2/1/2016 0:00,82.2385132,35.58115457,0,0
PGKYP-102H1,3/1/2016 0:00,95.41034588,31.25111353,0,0
PGKYP-102H1,4/1/2016 0:00,78.60353317,33.6800141,0,0
PGKYP-102H1,5/1/2016 0:00,10.66741488,58.51951585,0,0
PGKYP-102H1,6/1/2016 0:00,53.1716514,26.79772778,0,0
PGKYP-102H1,7/1/2016 0:00,2.499885667,20.90175552,0,0
PGKYP-102H1,8/1/2016 0:00,7.812374465,61.48262498,0,0
PGKYP-102H1,9/1/2016 0:00,9.037287541,54.77024857,0,0
PGKYP-102H1,10/1/2016 0:00,1.473150589,46.08651156,0,0
PGKYP-102H1,11/1/2016 0:00,16.05839206,32.95309626,0,0
PGKYP-102H1,12/1/2016 0:00,162.8909844,12.24271913,0,0
PGKYP-102H1,1/1/2017 0:00,174.0587884,11.76234812,0,0
PGKYP-102H1,2/1/2017 0:00,105.3206878,32.30549296,0,0
PGKYP-102H1,3/1/2017 0:00,102.2565511,32.59923874,0,0
PGKYP-102H1,4/1/2017 0:00,45.93362232,23.65193856,0,0
PGKYP-102H1,5/1/2017 0:00,0.032548985,23.34182603,0,0
PGKYP-102H1,6/1/2017 0:00,0,23.58639237,0,0
PGKYP-102H1,7/1/2017 0:00,0,24.67684834,0,0
PGKYP-102H1,8/1/2017 0:00,0.029870904,7.147861663,0,0
PGKYP-102H1,9/1/2017 0:00,0,3.092553736,0,0
PGKYP-102H1,10/1/2017 0:00,0,2.901523912,0,0
PGKYP-102H1,11/1/2017 0:00,0,2.835803441,0,0
PGKYP-102H1,12/1/2017 0:00,-0.000618019,0.510648689,0,0
